# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
4.444483333333333E+08,-5.041536971651212E-01,-9.013585693967902E-02,-2.932348076547003E-01,7.471546105538415E-01,-2.330502044874931E-01,7.604279020207522E-01,-4.961067441475303E-01,-1.335328726637884E-01,
4.464503303303303E+08,-5.111388833804238E-01,-8.109063010623641E-02,-2.789036242697675E-01,7.473047754749663E-01,-2.169668833318896E-01,7.613277739913125E-01,-5.034242962624904E-01,-1.272390717057976E-01,
4.484523273273273E+08,-5.181499646993233E-01,-7.200097120341818E-02,-2.653555737894269E-01,7.474157043949375E-01,-2.012279084939476E-01,7.622111427385178E-01,-5.107400227284721E-01,-1.211994466906102E-01,
4.504543243243243E+08,-5.248005941416566E-01,-6.249594137233420E-02,-2.520227311221177E-01,7.478835531639629E-01,-1.858383651630162E-01,7.625532277918797E-01,-5.179874669460274E-01,-1.151579239871590E-01,
4.524563213213213E+08,-5.314899461131193E-01,-5.304035489084625E-02,-2.372043320233124E-01,7.497760941624915E-01,-1.715204132460909E-01,7.622184505902709E-01,-5.250454610923474E-01,-1.066944554273470E-01,
4.544583183183183E+08,-5.379094221315142E-01,-4.324165982069592E-02,-2.221579451759680E-01,7.512180269774439E-01,-1.573151776316004E-01,7.616834618014801E-01,-5.319244330875722E-01,-9.772672172129251E-02,
4.564603153153153E+08,-5.438960381189198E-01,-3.341857781526549E-02,-2.072850503958331E-01,7.525468135063612E-01,-1.433504732651058E-01,7.610103824638030E-01,-5.389558894286419E-01,-8.862497020637937E-02,
4.584623123123123E+08,-5.494628175450095E-01,-2.351382701094872E-02,-1.925989086360911E-01,7.534895194522688E-01,-1.295459615391118E-01,7.601057324003746E-01,-5.456875133620139E-01,-7.903222589310289E-02,
4.604643093093093E+08,-5.547352498404654E-01,-1.357171706745676E-02,-1.778913318415186E-01,7.540945379697385E-01,-1.158730724663412E-01,7.591474698856326E-01,-5.521807539095899E-01,-6.935725777369196E-02,
4.624663063063063E+08,-5.597404947371355E-01,-3.674128855823918E-03,-1.633560605476438E-01,7.544310155656664E-01,-1.023674962363547E-01,7.579620340037561E-01,-5.586551743144806E-01,-5.956587889153177E-02,
4.644683033033033E+08,-5.645062736847868E-01,6.010772698160245E-03,-1.489195065423722E-01,7.543813737021787E-01,-8.907858195544927E-02,7.566971913779257E-01,-5.648696970652621E-01,-4.933219790366272E-02,
4.664703003003003E+08,-5.687790813982251E-01,1.573984119937275E-02,-1.345296527844984E-01,7.541903618383009E-01,-7.577073121997063E-02,7.551999641929416E-01,-5.710485819948302E-01,-3.906410761305162E-02,
4.684722972972973E+08,-5.727885367728162E-01,2.534556863596951E-02,-1.203784727131327E-01,7.534954969636021E-01,-6.259311121871997E-02,7.534667910615616E-01,-5.768569675632520E-01,-2.858137163770032E-02,
4.704742942942943E+08,-5.764987709931602E-01,3.538696686212595E-02,-1.114369343181224E-01,7.518994225669734E-01,-4.463101651081324E-02,7.517889576886969E-01,-5.824303715450420E-01,-1.875419680354274E-02,
4.724762912912913E+08,-5.801431592663726E-01,4.484246375165087E-02,-9.751895634811580E-02,7.506804421511846E-01,-3.159537420711829E-02,7.494866246181970E-01,-5.878250308235126E-01,-8.221952698573521E-03,
4.744782882882883E+08,-5.836905104308939E-01,5.429237316788255E-02,-8.405258717753092E-02,7.491828416233868E-01,-1.844526213633273E-02,7.472030554217612E-01,-5.929165558974797E-01,2.314209267051285E-03,
4.764802852852853E+08,-5.869471309062291E-01,6.377288744962413E-02,-7.062120611533532E-02,7.472833261865807E-01,-5.274970508358611E-03,7.443760125535398E-01,-5.976574282954668E-01,1.286416526342649E-02,
4.784822822822823E+08,-5.900915640097226E-01,7.342522890952588E-02,-5.737257634236721E-02,7.452140364290323E-01,7.926719632933819E-03,7.412667544733533E-01,-6.021430599120835E-01,2.332672647458178E-02,
4.804842792792792E+08,-5.928868898251047E-01,8.315479338823573E-02,-4.438926440882107E-02,7.430344040174269E-01,2.086335033151973E-02,7.381122020811268E-01,-6.061405676401010E-01,3.397038471837681E-02,
4.824862762762762E+08,-5.949040824747422E-01,9.338584304034601E-02,-3.147177237321570E-02,7.413943142036534E-01,3.341659433387553E-02,7.354669759556967E-01,-6.093978082830244E-01,4.538476926899077E-02,
4.844882732732732E+08,-5.967097566895024E-01,1.033851595123105E-01,-1.859144424193716E-02,7.393556553905034E-01,4.590787387251812E-02,7.324903111792849E-01,-6.124599372018865E-01,5.686477919844760E-02,
4.864902702702702E+08,-5.984155592077964E-01,1.133268612082157E-01,-5.807687063940087E-03,7.371747977300218E-01,5.843754225918431E-02,7.292803533907453E-01,-6.151519063176114E-01,6.842356893498390E-02,
4.884922672672672E+08,-5.999301010159444E-01,1.233720001320135E-01,6.920817554439975E-03,7.346658109854478E-01,7.092888666055921E-02,7.258985519081338E-01,-6.175824080634287E-01,7.999340011467597E-02,
4.904942642642642E+08,-6.013369153488970E-01,1.335018632620300E-01,1.940554888999392E-02,7.318493301615402E-01,8.330541272754610E-02,7.221053089599669E-01,-6.198941384419293E-01,9.155992469071110E-02,
4.924962612612612E+08,-6.025058491034293E-01,1.436724852098669E-01,3.193467831343462E-02,7.287234563111614E-01,9.556363682999824E-02,7.180978743598415E-01,-6.217641345032050E-01,1.029706856802974E-01,
4.944982582582582E+08,-6.034895511960365E-01,1.540187745467346E-01,4.424840692120197E-02,7.253706701780945E-01,1.076261551346042E-01,7.138691494017447E-01,-6.234942490413301E-01,1.143854994789961E-01,
4.965002552552552E+08,-6.043154208906368E-01,1.642781802565949E-01,5.645622781024828E-02,7.217608596905857E-01,1.194482573668111E-01,7.093627990684909E-01,-6.247293402252332E-01,1.257391915849066E-01,
4.985022522522522E+08,-6.052336988005143E-01,1.749094673854971E-01,6.844751801373299E-02,7.178693529637366E-01,1.311142223526879E-01,7.047616864325167E-01,-6.257560004985284E-01,1.369213986473387E-01,
5.005042492492492E+08,-6.054598941361955E-01,1.855561216537072E-01,8.181741576935161E-02,7.135498725002201E-01,1.413287416807525E-01,6.998857645901859E-01,-6.266254776423367E-01,1.480336419694849E-01,
5.025062462462462E+08,-6.058515267796192E-01,1.961863863302780E-01,9.312178657044953E-02,7.091142260653882E-01,1.527081656811492E-01,6.947793979750629E-01,-6.270514883836025E-01,1.588996045392230E-01,
5.045082432432432E+08,-6.058678329354623E-01,2.067048096923441E-01,1.041212495707995E-01,7.047257006277053E-01,1.636460760187833E-01,6.895221242939640E-01,-6.273934066170460E-01,1.695942659449468E-01,
5.065102402402402E+08,-6.057309820163823E-01,2.175533005473372E-01,1.149461723124195E-01,7.000314809549777E-01,1.742536337052130E-01,6.842541716092259E-01,-6.271224275527941E-01,1.798912276436357E-01,
5.085122372372372E+08,-6.051588337873037E-01,2.285048294537498E-01,1.256997449757885E-01,6.950750760519546E-01,1.846196317786167E-01,6.788189133459155E-01,-6.265749852048885E-01,1.901017835556665E-01,
5.105142342342342E+08,-6.039459688945408E-01,2.391402637989237E-01,1.361318709775330E-01,6.903896611098388E-01,1.951212897277829E-01,6.734672996467017E-01,-6.257556358453289E-01,2.005060717167735E-01,
5.125162312312312E+08,-6.021567731656315E-01,2.493732734155200E-01,1.465889199956748E-01,6.860962917489879E-01,2.068845598349972E-01,6.680287201815100E-01,-6.234545616278033E-01,2.117247212847632E-01,
5.145182282282282E+08,-6.003020532781818E-01,2.593536884408603E-01,1.570788677210049E-01,6.816673878165249E-01,2.182900467295510E-01,6.621304238471996E-01,-6.209311613324551E-01,2.232049148614609E-01,
5.165202252252252E+08,-5.982376181199627E-01,2.695234499023965E-01,1.676097011512946E-01,6.770812395572418E-01,2.293553042218369E-01,6.560219394080197E-01,-6.185565243354171E-01,2.345701947080429E-01,
5.185222222222222E+08,-5.961020717138856E-01,2.797662202817048E-01,1.780840487245624E-01,6.721950767764188E-01,2.400549467778691E-01,6.497072960630214E-01,-6.159499195098393E-01,2.461141660250354E-01,
5.205242192192192E+08,-5.940028222166721E-01,2.901063618505866E-01,1.886268855313561E-01,6.671502360674374E-01,2.504057082530446E-01,6.431984059464884E-01,-6.134597091890582E-01,2.570978373058511E-01,
5.225262162162162E+08,-5.913507381554226E-01,3.008367532676971E-01,1.988026862527623E-01,6.617725116275919E-01,2.605263195988005E-01,6.364006317848956E-01,-6.106927789047025E-01,2.681205839906493E-01,
5.245282132132132E+08,-5.888726623067905E-01,3.113279903242229E-01,2.090154794066322E-01,6.564363081332512E-01,2.701155413444698E-01,6.298364308981683E-01,-6.081830446339885E-01,2.788987853162981E-01,
5.265302102102102E+08,-5.858783022997138E-01,3.219979959751340E-01,2.188219334110579E-01,6.508737116948798E-01,2.793102303145566E-01,6.230580929121745E-01,-6.053787725330773E-01,2.888884319737965E-01,
5.285322072072072E+08,-5.825270880994615E-01,3.325497682716354E-01,2.286164137996666E-01,6.451667247311074E-01,2.882105507659505E-01,6.162486342755910E-01,-6.026456126128220E-01,2.991042377991580E-01,
5.305342042042042E+08,-5.788199167967623E-01,3.434354708200664E-01,2.381374940715101E-01,6.394556948472736E-01,2.969205079553351E-01,6.095357911335731E-01,-6.000063018515900E-01,3.084091617570353E-01,
5.325362012012012E+08,-5.749610243388050E-01,3.540799939935161E-01,2.472993186974981E-01,6.336893534828532E-01,3.051193099420633E-01,6.031365815448790E-01,-5.972085428789257E-01,3.173356510676394E-01,
5.345381981981982E+08,-5.705990477245902E-01,3.649484478183085E-01,2.565145229103184E-01,6.279642760616375E-01,3.133690874976520E-01,5.966801150394963E-01,-5.943480356446762E-01,3.261786073840603E-01,
5.365401951951952E+08,-5.657663403744891E-01,3.754911227305369E-01,2.653128922319717E-01,6.220446772037561E-01,3.213218969211766E-01,5.904899297981525E-01,-5.912579097449367E-01,3.343610721163270E-01,
5.385421921921922E+08,-5.606303638305535E-01,3.859390304082549E-01,2.738712722364668E-01,6.163796866226779E-01,3.293916540945968E-01,5.843812196522093E-01,-5.881079663862026E-01,3.423261963721507E-01,
5.405441891891892E+08,-5.550793834821827E-01,3.955090192925739E-01,2.824826720156520E-01,6.108587424870537E-01,3.375687218885253E-01,5.784955987659947E-01,-5.842201270943209E-01,3.506849856887032E-01,
5.425461861861862E+08,-5.496469184089574E-01,4.038384677166771E-01,2.915301640906749E-01,6.058353816647170E-01,3.465145328200902E-01,5.724884250831028E-01,-5.783095628074272E-01,3.610255835644218E-01,
5.445481831831832E+08,-5.444853475453393E-01,4.118794804602048E-01,3.003894323270910E-01,6.008399779805723E-01,3.553000380733111E-01,5.661413163792240E-01,-5.722215551908840E-01,3.716093357888018E-01,
5.465501801801802E+08,-5.394376258876401E-01,4.198950489356237E-01,3.091970898194183E-01,5.956617118576751E-01,3.638515310703335E-01,5.595084717278278E-01,-5.660421632880164E-01,3.823795342066088E-01,
5.485521771771772E+08,-5.342712736306735E-01,4.278239516242435E-01,3.180338948986767E-01,5.902460459097377E-01,3.721459905084010E-01,5.526034834849909E-01,-5.598597631820982E-01,3.932571606210059E-01,
5.505541741741742E+08,-5.290914537677259E-01,4.359604844582947E-01,3.268607370112326E-01,5.845044452160330E-01,3.802300742693193E-01,5.455681631460173E-01,-5.535351708972397E-01,4.040187177478307E-01,
5.525561711711712E+08,-5.235651493636584E-01,4.444171312856993E-01,3.358684341820219E-01,5.784704883963520E-01,3.878498001893391E-01,5.384197296142037E-01,-5.471887522890658E-01,4.147343236457013E-01,
5.545581681681682E+08,-5.196670498656006E-01,4.511952979496660E-01,3.415702271118071E-01,5.743543361269152E-01,3.960357142698409E-01,5.306008835010961E-01,-5.409497429207846E-01,4.248108905610263E-01,
5.565601651651652E+08,-5.139312167380599E-01,4.598041338920655E-01,3.502302582238395E-01,5.679286409720112E-01,4.031236952388308E-01,5.235466166302216E-01,-5.343923919760679E-01,4.349807252943748E-01,
5.585621621621622E+08,-5.079425553594464E-01,4.682403482669870E-01,3.586918878247274E-01,5.614315691997731E-01,4.098983441619882E-01,5.167735468129877E-01,-5.279361710226569E-01,4.446307986235976E-01,
5.605641591591592E+08,-5.015599910157078E-01,4.770739093000522E-01,3.669953430511849E-01,5.545549430557797E-01,4.166194269835707E-01,5.100982235146118E-01,-5.212117184255431E-01,4.538091526227105E-01,
5.625661561561562E+08,-4.947528637954760E-01,4.858099606549592E-01,3.750217384285888E-01,5.476446998569434E-01,4.232459156081216E-01,5.038806852738925E-01,-5.142786479949496E-01,4.623089137898244E-01,
5.645681531531532E+08,-4.872495841563114E-01,4.942340632631130E-01,3.830415185862759E-01,5.403265712796516E-01,4.298171583322161E-01,4.979585935793763E-01,-5.072683348750905E-01,4.701376698921145E-01,
5.665701501501502E+08,-4.793130391727672E-01,5.023809057724213E-01,3.907131901644081E-01,5.330055012508617E-01,4.365258053746300E-01,4.923336631388771E-01,-5.000199292478720E-01,4.772987090709076E-01,
5.685721471471472E+08,-4.707023775615984E-01,5.105106935278890E-01,3.984952399945014E-01,5.251177091468956E-01,4.435379075171027E-01,4.870834890208645E-01,-4.923068129804342E-01,4.837439004892846E-01,
5.705741441441442E+08,-4.617182260539740E-01,5.181333688711393E-01,4.054172155537837E-01,5.176752881287023E-01,4.516837121537739E-01,4.806558498689935E-01,-4.849134108688724E-01,4.893857812113847E-01,
5.725761411411412E+08,-4.527128673123772E-01,5.256461421344458E-01,4.114132938404794E-01,5.120350391100981E-01,4.619264876723213E-01,4.709266805471821E-01,-4.789796774739667E-01,4.950183908041551E-01,
5.745781381381382E+08,-4.438205928201351E-01,5.331174655250321E-01,4.176219215042791E-01,5.062536675394491E-01,4.718918886215175E-01,4.610612902725516E-01,-4.731357479943237E-01,5.008463099651953E-01,
5.765801351351352E+08,-4.354572107628075E-01,5.400546541158453E-01,4.234371906777628E-01,5.012409160933599E-01,4.817013125995880E-01,4.508779072953100E-01,-4.672930593910148E-01,5.068652244171314E-01,
5.785821321321321E+08,-4.267294527466233E-01,5.467659287568356E-01,4.295115567531598E-01,4.962976718164628E-01,4.909497829077302E-01,4.404567916462557E-01,-4.614439131135307E-01,5.128987880615959E-01,
5.805841291291291E+08,-4.178982906092786E-01,5.535691106333072E-01,4.357787158436756E-01,4.913031771746884E-01,5.000031518319594E-01,4.298090203258245E-01,-4.556889096763511E-01,5.191976079135752E-01,
5.825861261261261E+08,-4.087433314707167E-01,5.602007882132832E-01,4.425058573575101E-01,4.859653461938905E-01,5.086678483808937E-01,4.190660532098833E-01,-4.497326065714169E-01,5.255175210510381E-01,
5.845881231231230E+08,-3.994821344331233E-01,5.669497976301167E-01,4.496170221324185E-01,4.800677295026545E-01,5.171631647789477E-01,4.084419279743832E-01,-4.435634664263574E-01,5.319608060863664E-01,
5.865901201201200E+08,-3.894450768666326E-01,5.735769765768035E-01,4.570145631809762E-01,4.738051199428329E-01,5.251098239687554E-01,3.975335903481141E-01,-4.371388527941847E-01,5.383710027076685E-01,
5.885921171171170E+08,-3.788173036396811E-01,5.803196894526964E-01,4.646911824555559E-01,4.669938392360612E-01,5.329925210360865E-01,3.866601446457832E-01,-4.306236536789222E-01,5.446302209515610E-01,
5.905941141141140E+08,-3.680276008752443E-01,5.868970233875310E-01,4.727239385820937E-01,4.595859115001990E-01,5.404805171726158E-01,3.760432630119422E-01,-4.236409636444613E-01,5.508120931087623E-01,
5.925961111111110E+08,-3.564674252072809E-01,5.933280650244286E-01,4.809773573713817E-01,4.513131354843087E-01,5.477196786887076E-01,3.654747376307655E-01,-4.163738725434776E-01,5.565983138253392E-01,
5.945981081081080E+08,-3.445131683256137E-01,5.994708571730385E-01,4.891739916947593E-01,4.426215045218256E-01,5.546948471237561E-01,3.550419918373566E-01,-4.089697601823158E-01,5.621774725704161E-01,
5.966001051051050E+08,-3.324752835188423E-01,6.053020461789459E-01,4.974960911391568E-01,4.333006051363488E-01,5.614599677233085E-01,3.448699069676708E-01,-4.011847837198935E-01,5.672675070453674E-01,
5.986021021021020E+08,-3.201324700885514E-01,6.107182910910465E-01,5.056757605395741E-01,4.234563588843535E-01,5.679477583004878E-01,3.349842528567896E-01,-3.932804814368637E-01,5.718587934550922E-01,
6.006040990990990E+08,-3.078846085802686E-01,6.158916388793777E-01,5.144338856641342E-01,4.121139844235678E-01,5.734604684505515E-01,3.271051832410758E-01,-3.839280784877522E-01,5.765486528720917E-01,
6.026060960960960E+08,-2.965259425456854E-01,6.205738598849277E-01,5.230545192316589E-01,4.001022974024128E-01,5.773609731056845E-01,3.220206874863777E-01,-3.721308396985656E-01,5.824991936924734E-01,
6.046080930930930E+08,-2.854563659898458E-01,6.247403149661398E-01,5.316734203753338E-01,3.879128406110149E-01,5.807470828501811E-01,3.176349022435280E-01,-3.605304808696427E-01,5.881336578993949E-01,
6.066100900900900E+08,-2.749595067120277E-01,6.286305002958252E-01,5.400766362173997E-01,3.757116307521370E-01,5.839181957235994E-01,3.137744638643820E-01,-3.488769795458687E-01,5.934892455445688E-01,
6.086120870870870E+08,-2.650334777240541E-01,6.321919375732914E-01,5.484914583684365E-01,3.634564567268071E-01,5.869831296250028E-01,3.104917229638924E-01,-3.369320104924692E-01,5.986253462547048E-01,
6.106140840840840E+08,-2.554077106034524E-01,6.351231356933883E-01,5.568146568860092E-01,3.515687264929916E-01,5.896387727046785E-01,3.078465863522117E-01,-3.249295748407155E-01,6.037769469213417E-01,
6.126160810810810E+08,-2.464884014598069E-01,6.377260839949144E-01,5.650280940847192E-01,3.398728887769718E-01,5.924938323011026E-01,3.051477130448070E-01,-3.124647054161671E-01,6.087697006511608E-01,
6.146180780780780E+08,-2.381639019234788E-01,6.397151903407893E-01,5.729077056497642E-01,3.287441400300218E-01,5.953119087156877E-01,3.025753450792972E-01,-2.994530120539492E-01,6.134500314457348E-01,
6.166200750750750E+08,-2.305658244271807E-01,6.411640087374466E-01,5.807799178376215E-01,3.179531150140246E-01,5.985689135426406E-01,2.996044172297718E-01,-2.857167026758329E-01,6.182339558793679E-01,
6.186220720720720E+08,-2.230402762089333E-01,6.422720482707331E-01,5.883171471987079E-01,3.079227896668312E-01,6.021462916087702E-01,2.956370292077680E-01,-2.712060127088449E-01,6.228194120024637E-01,
6.206240690690690E+08,-2.155767529330468E-01,6.429957150451175E-01,5.956880396225922E-01,2.984446306223186E-01,6.063210793580461E-01,2.904148095594238E-01,-2.558098743269779E-01,6.274302404181912E-01,
6.226260660660660E+08,-2.080742492551814E-01,6.434455547501797E-01,6.028014682455787E-01,2.896583936157716E-01,6.110244315997144E-01,2.840966519450053E-01,-2.398179723132378E-01,6.315908558749211E-01,
6.246280630630630E+08,-2.000442788343951E-01,6.436075137692802E-01,6.099147735098454E-01,2.810663429121715E-01,6.161992815129467E-01,2.764610576537810E-01,-2.231768109755234E-01,6.355766886615040E-01,
6.266300600600600E+08,-1.907169777744533E-01,6.438517509186575E-01,6.181376948356976E-01,2.695522844611695E-01,6.218256981035859E-01,2.681305856429188E-01,-2.041585155294206E-01,6.397405704554721E-01,
6.286320570570570E+08,-1.802973225712568E-01,6.440957403862329E-01,6.264582003727790E-01,2.575935847378868E-01,6.277499060732115E-01,2.589543129561043E-01,-1.851787586526610E-01,6.434169768856932E-01,
6.306340540540540E+08,-1.701356377944746E-01,6.439990127624056E-01,6.341042610440801E-01,2.458822204065414E-01,6.339959010635046E-01,2.477918596214925E-01,-1.667347590104157E-01,6.459757426606875E-01,
6.326360510510510E+08,-1.610459909127392E-01,6.438827872459533E-01,6.411026998639732E-01,2.341266532769927E-01,6.407291033186121E-01,2.335592186268560E-01,-1.500720217306316E-01,6.469753641680499E-01,
6.346380480480480E+08,-1.513251678321124E-01,6.440185291312227E-01,6.472401390731981E-01,2.226527252359660E-01,6.468900688604200E-01,2.195857127316385E-01,-1.348756531851497E-01,6.471574911681711E-01,
6.366400450450450E+08,-1.411046165523989E-01,6.440355489195386E-01,6.530750174579256E-01,2.116183847446936E-01,6.526056324358920E-01,2.061722425354214E-01,-1.210347467603962E-01,6.468261788973654E-01,
6.386420420420420E+08,-1.304056362808049E-01,6.438291663419977E-01,6.586262012996579E-01,2.008823787757230E-01,6.579251750259606E-01,1.934467266788053E-01,-1.089113788309678E-01,6.458500340146688E-01,
6.406440390390390E+08,-1.194420544470230E-01,6.434572719692127E-01,6.638311839725504E-01,1.899294265974051E-01,6.632423455176056E-01,1.813222895647862E-01,-9.770834083464816E-02,6.444248674626720E-01,
6.426460360360360E+08,-1.079510795314630E-01,6.428190430946626E-01,6.691607957278364E-01,1.790308403220598E-01,6.684536652345928E-01,1.697070479118659E-01,-8.747584481879592E-02,6.425594583986530E-01,
6.446480330330330E+08,-9.623129305341459E-02,6.415781309872437E-01,6.743757204896537E-01,1.675687233421999E-01,6.735044983161270E-01,1.586640527018994E-01,-7.765238453987834E-02,6.405085587274678E-01,
6.466500300300300E+08,-8.427303092456317E-02,6.401502605804704E-01,6.796144636411067E-01,1.556460792508213E-01,6.789211834135006E-01,1.476257074869818E-01,-6.810613726297045E-02,6.381344872328424E-01,
6.486520270270270E+08,-7.222012004744177E-02,6.380296055028623E-01,6.850385467442549E-01,1.432213631293041E-01,6.842372779522610E-01,1.367821439234591E-01,-5.870268078658196E-02,6.355738866937788E-01,
6.506540240240240E+08,-6.046942133701599E-02,6.353325495771653E-01,6.903666814247292E-01,1.306920439254575E-01,6.898403110930120E-01,1.257805761195133E-01,-4.930463468942698E-02,6.327393270002488E-01,
6.526560210210210E+08,-4.957450806115245E-02,6.321817377469863E-01,6.956250277384112E-01,1.187329055431009E-01,6.956762919287881E-01,1.145373071874944E-01,-4.001064495792806E-02,6.295998691742830E-01,
6.546580180180180E+08,-3.870025289423970E-02,6.283958301006122E-01,7.010048193459819E-01,1.060535734414397E-01,7.016413628710819E-01,1.030152374536704E-01,-3.051916868455265E-02,6.260895725319069E-01,
6.566600150150150E+08,-2.808634178120876E-02,6.240696166314872E-01,7.064407717310552E-01,9.265374028119086E-02,7.076873109698993E-01,9.121303251470585E-02,-2.087134900002148E-02,6.222499989614610E-01,
6.586620120120120E+08,-1.757043304016388E-02,6.191117385941874E-01,7.119793681022915E-01,7.853185695616499E-02,7.139623764910412E-01,7.881638610692984E-02,-1.089348579108522E-02,6.180335341863218E-01,
6.606640090090090E+08,-7.628032755398648E-03,6.139804090646181E-01,7.171963688608507E-01,6.425727498924785E-02,7.197186148102118E-01,6.541343785307752E-02,-6.919363485051845E-05,6.133142279510866E-01,
6.626660060060060E+08,1.872850161495649E-03,6.090731373328904E-01,7.219622141016414E-01,5.019315217202566E-02,7.241489534441103E-01,5.037655153818889E-02,1.240503949078245E-02,6.081135242955585E-01,
6.646680030030030E+08,1.140167495929499E-02,6.039355980885289E-01,7.263521544025289E-01,3.570789949569584E-02,7.283492466692019E-01,3.533929874669815E-02,2.463963538595603E-02,6.024969556412424E-01,
6.666700000000000E+08,2.107372280909088E-02,5.985737317671860E-01,7.304666133081060E-01,2.088534474208007E-02,7.323233488957863E-01,1.997898653463754E-02,3.661013447320018E-02,5.965866384552351E-01,
6.686719969969970E+08,3.067781508183091E-02,5.928827824204889E-01,7.341784913451962E-01,5.787784507858220E-03,7.358459034438815E-01,4.508167183391328E-03,4.808649346609824E-02,5.903548548628009E-01,
6.706739939939940E+08,4.044722306168443E-02,5.868227842466396E-01,7.376254584972385E-01,-9.487299175859852E-03,7.391665960550684E-01,-1.115166673976493E-02,5.911495010534654E-02,5.838028548968280E-01,
6.726759909909910E+08,5.020281971883402E-02,5.804126546902215E-01,7.408328570149358E-01,-2.518435052910314E-02,7.422152061945614E-01,-2.686958154973476E-02,6.980359037865878E-02,5.767395082878676E-01,
6.746779879879880E+08,5.990876586830025E-02,5.734184137565329E-01,7.437536752044857E-01,-4.103732907155405E-02,7.448743577902107E-01,-4.294157047603410E-02,7.986015847310542E-02,5.693832157837642E-01,
6.766799849849850E+08,6.942071087393303E-02,5.660604529778011E-01,7.465100140488290E-01,-5.662737314503980E-02,7.473627659938575E-01,-5.948921053279291E-02,8.939598295266991E-02,5.617283020006552E-01,
6.786819819819820E+08,7.843805268710397E-02,5.580592154081616E-01,7.493335037561393E-01,-7.191118169690693E-02,7.495046727768397E-01,-7.558715483240810E-02,9.803455235509372E-02,5.537176201911961E-01,
6.806839789789790E+08,8.767842654886665E-02,5.495978760557511E-01,7.516398674456292E-01,-8.808242562629684E-02,7.515837026180175E-01,-9.244210936340172E-02,1.065158811337376E-01,5.452611005206057E-01,
6.826859759759760E+08,9.645198717884468E-02,5.403995607532456E-01,7.538106243816493E-01,-1.045704210460547E-01,7.532858357741651E-01,-1.097015786843185E-01,1.148131580486688E-01,5.363576524282402E-01,
6.846879729729730E+08,1.051417438927985E-01,5.304926794771402E-01,7.557945742194641E-01,-1.214502227977034E-01,7.546670093745508E-01,-1.273133894853880E-01,1.226865499632437E-01,5.269943829506102E-01,
6.866899699699700E+08,1.132056960633922E-01,5.201536059624051E-01,7.573974089619954E-01,-1.385506231158015E-01,7.557762383694874E-01,-1.451977007493045E-01,1.300154196132884E-01,5.170045477099983E-01,
6.886919669669670E+08,1.207192133038276E-01,5.090886970756110E-01,7.588174324134935E-01,-1.562596583584225E-01,7.565608422411730E-01,-1.634946363980260E-01,1.373625388343238E-01,5.065193057141991E-01,
6.906939639639640E+08,1.273337319398054E-01,4.986597278235973E-01,7.596529579182241E-01,-1.741628593295325E-01,7.567883161159920E-01,-1.816731006930065E-01,1.446352544020911E-01,4.955444463437340E-01,
6.926959609609610E+08,1.331527801618772E-01,4.898277468429943E-01,7.595982396733696E-01,-1.918861093406990E-01,7.566007938461037E-01,-1.990951539914849E-01,1.524245642414291E-01,4.843114169676768E-01,
6.946979579579580E+08,1.391301030328149E-01,4.805002100929182E-01,7.592492937765499E-01,-2.097473522842046E-01,7.563453476316637E-01,-2.168985179220360E-01,1.597861107797585E-01,4.728993333636348E-01,
6.966999549549550E+08,1.448332513009331E-01,4.708161532111766E-01,7.582584544480276E-01,-2.281493612304323E-01,7.557258926587269E-01,-2.352050744530893E-01,1.664912199327755E-01,4.610548826847437E-01,
6.987019519519520E+08,1.505214558561589E-01,4.606682338916989E-01,7.569552547175372E-01,-2.466107238862463E-01,7.551387623960016E-01,-2.538899656157910E-01,1.725535125520817E-01,4.490876594988053E-01,
7.007039489489490E+08,1.558268392390835E-01,4.499025495154793E-01,7.550343061360442E-01,-2.652532474184190E-01,7.539556637789615E-01,-2.731506139289360E-01,1.780349549552442E-01,4.365915934256676E-01,
7.027059459459460E+08,1.606626978700032E-01,4.385101495436312E-01,7.529047352784100E-01,-2.836919144258196E-01,7.523202644679541E-01,-2.934327360412893E-01,1.828796228839954E-01,4.240038359704538E-01,
7.047079429429429E+08,1.651653015439695E-01,4.265958701348190E-01,7.500662767859793E-01,-3.024869130472968E-01,7.501273887918909E-01,-3.139668977918033E-01,1.870589306212802E-01,4.108910404269298E-01,
7.067099399399399E+08,1.690385414717327E-01,4.142031529992461E-01,7.467515302131171E-01,-3.216458503182743E-01,7.473066441768662E-01,-3.351493043164577E-01,1.904952688588746E-01,3.975229952988114E-01,
7.087119369369369E+08,1.724004033312305E-01,4.010133153908592E-01,7.429613280955336E-01,-3.410089734835735E-01,7.434406286325472E-01,-3.569447405863948E-01,1.934103922676839E-01,3.840181414768531E-01,
7.107139339339339E+08,1.750320893588688E-01,3.875506570333239E-01,7.382510288869663E-01,-3.608100191156398E-01,7.387125126409770E-01,-3.791396390643165E-01,1.953737147037703E-01,3.699338226153853E-01,
7.127159309309309E+08,1.769088914074305E-01,3.736905768035488E-01,7.332275193063593E-01,-3.807594327806672E-01,7.332143487778802E-01,-4.017821798932076E-01,1.965419452461916E-01,3.558182784425567E-01,
