# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
3.960001700000000E+09,7.563262604462277E-01,1.642814065998532E-01,-2.728637495157515E-01,2.742725110546823E-01,-3.069934729702199E-01,2.025717405814502E-01,6.934710818647030E-01,9.205183167246658E-02,
3.990001675000000E+09,8.785298314607687E-01,9.913527600815486E-03,-1.786490194067888E-01,2.989018557417984E-01,-2.304345042275302E-01,2.718609397451373E-01,7.365907094877179E-01,-3.780827729590665E-02,
4.020001650000000E+09,9.444664019620593E-01,-2.486387063166039E-01,-1.026394915858566E-01,3.039149304536161E-01,-1.403236701664664E-01,2.731832055930215E-01,7.340141803213641E-01,-1.735066826368617E-01,
4.050001625000000E+09,8.208710793962163E-01,-4.844558139898579E-01,-4.201425885381427E-02,2.893355552648795E-01,-1.192134679790459E-01,2.863047177270970E-01,7.020996815304611E-01,-3.342904799468656E-01,
4.080001600000000E+09,6.850383287274541E-01,-5.755385110945135E-01,1.754470457475243E-03,2.706586562624924E-01,-1.968113417783501E-02,3.076323554692148E-01,6.573557887879352E-01,-4.615234971575798E-01,
4.110001575000000E+09,5.965059750359407E-01,-6.412117639450032E-01,4.452317828758946E-02,2.597711564014316E-01,1.955249850965782E-02,2.543446719480300E-01,5.927992092973202E-01,-5.513059535260371E-01,
4.140001550000000E+09,5.111944891779795E-01,-7.135045957613657E-01,9.444072779629450E-02,2.501647381083018E-01,2.202127997853583E-02,2.756285383575118E-01,4.923187095454990E-01,-6.396166734294909E-01,
4.170001525000000E+09,4.088188813725446E-01,-7.768048365218754E-01,1.420770176609239E-01,2.303059104231072E-01,1.098724667614924E-01,2.927660613883597E-01,3.782207004007180E-01,-7.245174831191903E-01,
4.200001500000000E+09,2.933786138351370E-01,-8.219084852661470E-01,1.772403057948642E-01,1.970325548403889E-01,1.588826121555596E-01,2.513936954586570E-01,2.749830699911391E-01,-7.753896986008673E-01,
4.230001475000000E+09,1.683855167556643E-01,-8.441184223544224E-01,2.046564402740682E-01,1.577041436862736E-01,2.088123291578839E-01,2.434491065111112E-01,1.660962550748347E-01,-7.879986054304461E-01,
4.260001450000000E+09,4.052434471639090E-02,-8.428770296685496E-01,2.340725411615509E-01,1.207110705134838E-01,2.779235994173496E-01,1.958747094499533E-01,2.783775323359627E-02,-7.887661117843968E-01,
4.290001425000000E+09,-9.028956525917513E-02,-8.143653665438894E-01,2.608867237780511E-01,8.796009215351613E-02,3.229072055383369E-01,1.537963537170961E-01,-1.170317524543945E-01,-7.754468851165011E-01,
4.320001400000000E+09,-2.128029180640674E-01,-7.568128859697369E-01,2.832145889911932E-01,5.992218835776784E-02,4.027332502689530E-01,7.553446783185608E-02,-2.134562032638610E-01,-7.364120288794923E-01,
4.350001375000000E+09,-3.279483146425783E-01,-6.641803988085515E-01,3.227130517503787E-01,1.865520301523545E-02,4.079863308281345E-01,-4.350411977870040E-02,-3.015805868046519E-01,-6.521687357739696E-01,
4.380001350000000E+09,-4.068728035953324E-01,-5.347451204088235E-01,3.752696141142343E-01,-7.142023261433351E-02,4.248278825879614E-01,-1.141969910751733E-01,-4.036106704770067E-01,-5.231734850618764E-01,
4.410001325000000E+09,-4.448564627177805E-01,-3.850948135274863E-01,3.917440633979223E-01,-2.068885613220040E-01,4.459424898921409E-01,-2.965575374545500E-01,-4.694185880234046E-01,-4.017353147980490E-01,
4.440001300000000E+09,-4.151960546131909E-01,-2.249933036304781E-01,3.453148082147596E-01,-3.560297526494750E-01,3.077251788279113E-01,-4.368773754765660E-01,-4.454794212451887E-01,-2.891596969109614E-01,
4.470001275000000E+09,-3.213490511439863E-01,-1.054106293751792E-01,2.264296834250579E-01,-4.887657400922250E-01,1.972898394353432E-01,-5.092761527465703E-01,-3.721498298732285E-01,-1.652034784925683E-01,
4.500001250000000E+09,-1.962616110980742E-01,-4.834736006547154E-02,4.842835733700315E-02,-5.657195373238577E-01,2.248079906251199E-02,-6.063867804512145E-01,-2.996270148511135E-01,-6.974631610181443E-02,
4.530001225000000E+09,-7.812819758446668E-02,-6.206349450699800E-02,-1.545396919401573E-01,-5.684297984848315E-01,-1.940999986882672E-01,-5.810215544206091E-01,-2.339999127406235E-01,-6.347080695605897E-02,
4.560001200000000E+09,-6.009667457152900E-03,-1.212989775265552E-01,-3.484749780409501E-01,-4.888639601928496E-01,-3.635643243811868E-01,-4.981644032716503E-01,-1.772228057500120E-01,-1.123518441984386E-01,
4.590001175000000E+09,1.343976828994462E-02,-1.863960480971168E-01,-4.871139537985084E-01,-3.417115059429538E-01,-5.147634682423526E-01,-3.608150689895486E-01,-1.418522187305025E-01,-1.372935159011854E-01,
4.620001150000000E+09,-2.321852722519523E-03,-2.312722496963135E-01,-5.620198953669081E-01,-1.600307794865124E-01,-6.013685336530643E-01,-1.684352241150112E-01,-1.378679243074592E-01,-1.244274481477816E-01,
4.650001125000000E+09,-3.142202551381665E-02,-2.431752484461101E-01,-5.784935050118188E-01,3.019047678540226E-02,-6.237633614538859E-01,2.786807998398364E-02,-1.458543045307945E-01,-9.579901700442955E-02,
4.680001100000000E+09,-4.523905830265217E-02,-2.311729426733201E-01,-5.397399905573235E-01,2.081024661267581E-01,-5.835828068224868E-01,2.367409999566089E-01,-1.316230694755192E-01,-8.671889420551786E-02,
4.710001075000000E+09,-3.428229796318348E-02,-2.097679737239568E-01,-4.398441150971942E-01,3.697554467518572E-01,-4.574203809458908E-01,4.107440359632819E-01,-7.277886516020675E-02,-9.190905650285894E-02,
4.740001050000000E+09,9.463509933302120E-03,-2.114504050185056E-01,-2.759390742240553E-01,4.925220522191939E-01,-2.866782028492890E-01,5.221674846478424E-01,-2.061815458632738E-03,-1.120039315664216E-01,
4.770001025000000E+09,4.791657113104901E-02,-2.545559776650496E-01,-8.335655940676648E-02,5.418106380952000E-01,-1.021599939659120E-01,5.703302530910640E-01,2.320324913417556E-02,-1.699490888231509E-01,
4.800001000000000E+09,6.059349093319183E-02,-3.224074992728080E-01,9.930948011202467E-02,5.092766371249596E-01,9.849256219902766E-02,5.702823239433900E-01,1.276858369428301E-02,-2.725029701056755E-01,
4.830000975000000E+09,3.115591462115880E-02,-4.061950550846168E-01,2.425684196932687E-01,4.147797706904194E-01,2.809908668192885E-01,4.587880074760428E-01,-7.535548475582778E-03,-3.694437557344786E-01,
4.860000950000000E+09,-5.054831657880410E-02,-4.652678893386042E-01,3.420784611797821E-01,2.930384091210922E-01,3.692017768837972E-01,3.307514685455039E-01,-7.524362348956692E-02,-4.056453546175176E-01,
4.890000925000000E+09,-1.501657423337099E-01,-4.770583257660810E-01,3.930736322721065E-01,1.570045964368731E-01,4.626990493867788E-01,1.993155046906237E-01,-1.955661794204798E-01,-3.978033298397463E-01,
4.920000900000000E+09,-2.491289550596036E-01,-4.452623977544266E-01,3.947843791638281E-01,3.344724631597026E-02,4.822192448887651E-01,1.390318827108221E-02,-3.072237466332557E-01,-3.862987412143767E-01,
4.950000875000000E+09,-3.219461529661357E-01,-3.675483065132588E-01,3.771508694068388E-01,-7.199733100337161E-02,4.382158080357061E-01,-1.373008180044938E-01,-3.667725530797369E-01,-3.469038308452659E-01,
4.980000850000000E+09,-3.440591410584301E-01,-2.674502141671731E-01,3.418035660798314E-01,-1.877895682007551E-01,3.527749981194675E-01,-2.780202690334390E-01,-3.939975768530830E-01,-2.596013316030704E-01,
5.010000825000000E+09,-3.046407325924427E-01,-1.804409836386620E-01,2.527952055091948E-01,-3.155457092480741E-01,2.208246690547659E-01,-3.769174846238978E-01,-4.051813653695832E-01,-1.682318016757902E-01,
5.040000800000000E+09,-2.274192560918635E-01,-1.501595054230857E-01,9.238478592167329E-02,-3.959647852009613E-01,4.997215586727140E-02,-4.371163220626106E-01,-3.910101700594944E-01,-1.322711457822841E-01,
5.070000775000000E+09,-1.639470665241062E-01,-1.943285299487131E-01,-8.770902460758188E-02,-3.748941062809377E-01,-1.539215207448697E-01,-3.863858689864458E-01,-3.489414507690886E-01,-1.509114507582370E-01,
5.100000750000000E+09,-1.777385091122979E-01,-2.752859035229426E-01,-2.253332079222326E-01,-2.679702229091976E-01,-2.740466024802927E-01,-2.419300683274199E-01,-3.436890577209453E-01,-1.746455194514004E-01,
5.130000725000000E+09,-2.614209368830931E-01,-3.098506318550582E-01,-2.923784854721180E-01,-1.175782512680107E-01,-3.188480775720704E-01,-9.380775862331811E-02,-4.064759810073261E-01,-1.612322812651331E-01,
5.160000700000000E+09,-3.503365296906426E-01,-2.710545137175131E-01,-2.763701053941418E-01,3.140825370766356E-02,-2.951752929126276E-01,8.128492728773387E-02,-4.972368815430112E-01,-1.280170266078317E-01,
5.190000675000000E+09,-3.864419280070207E-01,-1.885119821787428E-01,-1.950712743768195E-01,1.379429728542051E-01,-1.602583463778567E-01,1.797793240460587E-01,-5.471125529754916E-01,-8.426555951508345E-02,
5.220000650000000E+09,-3.720813106625397E-01,-1.294462611815179E-01,-7.369939874637745E-02,1.823824758434238E-01,-4.377330450821142E-02,1.822539744482377E-01,-5.435704922525735E-01,-1.822590486636677E-02,
5.250000625000000E+09,-3.641829573452647E-01,-1.078305580384947E-01,3.787435050377920E-02,1.405659774810031E-01,5.498018455000428E-02,1.403066521672390E-01,-5.458844554793306E-01,5.341767015114599E-02,
5.280000600000000E+09,-3.823547245469148E-01,-7.263057404594368E-02,6.949089243814688E-02,5.860162244188521E-02,8.303381274628061E-02,4.456626515135687E-02,-6.151861492040236E-01,1.088210100965949E-01,
5.310000575000000E+09,-3.773209867287985E-01,-1.499980566660995E-02,4.972385358751934E-02,1.223911771241205E-02,4.795070888554894E-02,-3.053407399688851E-04,-6.729062220277411E-01,1.845562098237710E-01,
5.340000550000000E+09,-3.495319250745932E-01,2.836160456936140E-02,2.691175959179332E-02,-3.412901511266764E-03,2.319296987124664E-02,-7.518388371115878E-03,-6.462915657586675E-01,3.203529784344227E-01,
5.370000525000000E+09,-3.185465595195013E-01,5.205321544633648E-02,1.341587265023983E-02,-5.178235566260204E-03,1.130549197514863E-02,-6.680170168979198E-03,-5.780205506533719E-01,4.887610430218540E-01,
5.400000500000000E+09,-2.966437820430270E-01,6.568814936696249E-02,6.455423546929580E-03,-4.165421055548892E-03,4.916364944711810E-03,-4.653393173404028E-03,-5.225499229825745E-01,6.044339946203938E-01,
5.430000475000000E+09,-2.823667978346108E-01,7.929473045416176E-02,3.164129894824169E-03,-2.047470189881516E-03,2.274193208555945E-03,-2.135189148580251E-03,-4.382130288013788E-01,6.594539927872201E-01,
5.460000450000000E+09,-2.731719930881255E-01,9.636852469643722E-02,1.675101492531153E-03,-7.464923091078857E-04,1.253914639403556E-03,-7.534089987087868E-04,-2.943988316580782E-01,7.265242192694673E-01,
5.490000425000000E+09,-2.654912600443806E-01,1.191491212752305E-01,1.005384203697267E-03,1.389628231915966E-04,7.866068500155575E-04,6.001062799788776E-05,-1.403563621394673E-01,8.009129473375721E-01,
5.520000400000000E+09,-2.550188624208070E-01,1.478257565791222E-01,6.432074154669754E-04,6.546103720277942E-04,5.254510499189711E-04,4.874982894763524E-04,-3.126472522902172E-02,8.223761242736162E-01,
5.550000375000000E+09,-2.396750470799220E-01,1.816421484429981E-01,6.031693343498211E-04,8.637836179743313E-04,5.054222017315595E-04,7.720746771773471E-04,7.170750993660542E-02,8.074367982820060E-01,
5.580000350000000E+09,-2.166616977285526E-01,2.188510766230139E-01,5.080057733620824E-04,1.402075122669402E-03,2.057913126251173E-04,1.041799138690808E-03,2.237339089817913E-01,7.863350634186580E-01,
5.610000325000000E+09,-1.836103940657497E-01,2.568576818405765E-01,5.920120883760091E-04,1.764073653493321E-03,3.339679225130986E-04,1.604759588145365E-03,3.742941419258319E-01,7.384964837114822E-01,
5.640000300000000E+09,-1.397804477773697E-01,2.931602886484648E-01,1.131206457195101E-03,2.206464171736383E-03,8.769453079301246E-04,1.966657448202335E-03,4.733975311297051E-01,6.825499989402593E-01,
5.670000275000000E+09,-8.361913846330543E-02,3.250403260705954E-01,2.026527516320909E-03,2.328164564813234E-03,1.389491190758806E-03,1.885864746594959E-03,5.628682678599065E-01,6.125439788208001E-01,
5.700000250000000E+09,-1.483137855322278E-02,3.484939119180716E-01,2.975803650614465E-03,1.681839231943699E-03,2.133619585425440E-03,1.987693257121249E-03,6.631204918930884E-01,4.952015861755554E-01,
5.730000225000000E+09,6.486000364868863E-02,3.588168406688752E-01,3.268134756579871E-03,1.043000672811222E-03,2.912671268660467E-03,1.280226737075642E-03,7.476331411820650E-01,3.673631391579040E-01,
5.760000200000000E+09,1.531868974651427E-01,3.524177122281978E-01,3.594451415313032E-03,-9.714729139160329E-05,2.898838067382282E-03,4.919137005944326E-04,7.997051773710983E-01,2.656919845262098E-01,
5.790000175000000E+09,2.455196162882750E-01,3.262942172767341E-01,3.519911852093724E-03,-1.254103901445198E-03,3.342062137740891E-03,3.450962182638024E-05,8.218451539291109E-01,1.450758217181281E-01,
5.820000150000000E+09,3.366395763117287E-01,2.778289319263612E-01,2.693980084403393E-03,-2.190728883964262E-03,3.244524461633532E-03,-1.403487455162248E-03,8.297052608500416E-01,-1.332310920352682E-02,
5.850000125000000E+09,4.207033575376184E-01,2.053774127635984E-01,1.687911565348586E-03,-2.571624994955020E-03,2.409838165026202E-03,-1.799841491576017E-03,8.302363674364091E-01,-1.494322407856006E-01,
5.880000100000000E+09,4.905834210529499E-01,1.105252031991514E-01,1.077409847510233E-03,-2.387665731137252E-03,2.058302349897562E-03,-2.254042598224043E-03,8.035834481768677E-01,-2.510196710989209E-01,
5.910000075000000E+09,5.395256158547657E-01,-4.685397599457175E-03,5.958491813698947E-04,-2.218489369089055E-03,1.201547150844617E-03,-2.490977618415977E-03,7.402780257924315E-01,-3.690875223033516E-01,
5.940000050000000E+09,5.588043056732637E-01,-1.350776898174900E-01,3.407931713082654E-04,-2.122418210769472E-03,1.159719414783025E-03,-2.383258887134206E-03,6.616230998902255E-01,-5.016881619923627E-01,
5.970000025000000E+09,5.434814451769983E-01,-2.730847590971808E-01,2.018552062468246E-04,-2.164674431353990E-03,6.748180666093942E-04,-3.097617979763335E-03,5.859627005403449E-01,-5.971732959041485E-01,
6.000000000000000E+09,4.931407478219975E-01,-4.067261589910716E-01,-1.568658723283901E-04,-2.246829386911812E-03,-2.807962445659614E-04,-2.806192887653170E-03,4.996796547542123E-01,-6.619158808789396E-01,
